run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
2,NSGA-III,50,29,0.068225,0.051258
2,NSGA-III,60,23,0.081917,0.061545
2,NSGA-III,70,16,0.104430,0.078460
2,NSGA-III,80,11,0.166562,0.125140
2,NSGA-III,90,16,0.183770,0.138069
2,NSGA-III,100,10,0.431474,0.324173
2,NSGA-III,110,6,0.581406,0.436819
2,NSGA-III,120,9,0.714901,0.537116
2,NSGA-III,130,8,0.738449,0.554808
2,NSGA-III,140,5,0.808095,0.607134
2,NSGA-III,150,6,0.817359,0.614094
2,NSGA-III,160,6,0.817359,0.614094
2,NSGA-III,170,8,0.911860,0.685094
2,NSGA-III,180,10,0.917117,0.689043
2,NSGA-III,190,11,0.943083,0.708552
2,NSGA-III,200,12,0.959119,0.720601
2,NSGA-III,210,12,0.959119,0.720601
2,NSGA-III,220,18,0.965085,0.725083
2,NSGA-III,230,19,0.965877,0.725677
2,NSGA-III,240,8,0.999057,0.750606
2,NSGA-III,250,10,1.014336,0.762086
2,NSGA-III,260,10,1.018021,0.764854
2,NSGA-III,270,12,1.026753,0.771415
2,NSGA-III,280,15,1.028434,0.772677
2,NSGA-III,290,15,1.057420,0.794455
2,NSGA-III,300,15,1.057420,0.794455
2,NSGA-III,310,14,1.081657,0.812665
2,NSGA-III,320,12,1.094461,0.822285
2,NSGA-III,330,13,1.241523,0.932775
2,NSGA-III,340,15,1.241737,0.932935
2,NSGA-III,350,13,1.248157,0.937759
2,NSGA-III,360,6,1.260092,0.946726
2,NSGA-III,370,6,1.260092,0.946726
2,NSGA-III,380,8,1.265859,0.951059
2,NSGA-III,390,7,1.276384,0.958966
2,NSGA-III,400,8,1.276961,0.959399
2,NSGA-III,410,10,1.277888,0.960096
2,NSGA-III,420,11,1.278154,0.960296
2,NSGA-III,430,13,1.279980,0.961668
2,NSGA-III,440,14,1.285658,0.965934
2,NSGA-III,450,16,1.286332,0.966440
2,NSGA-III,460,17,1.297422,0.974772
2,NSGA-III,470,18,1.299322,0.976200
2,NSGA-III,480,20,1.302380,0.978497
2,NSGA-III,490,20,1.303471,0.979317
2,NSGA-III,500,20,1.303471,0.979317
3,MOGWO,10,16,0.033212,0.024953
3,MOGWO,20,20,0.035939,0.027002
3,MOGWO,30,21,0.036318,0.027286
3,MOGWO,40,27,0.037628,0.028270
3,MOGWO,50,27,0.047487,0.035678
3,MOGWO,60,33,0.047769,0.035890
3,MOGWO,70,32,0.048148,0.036174
3,MOGWO,80,34,0.048602,0.036516
3,MOGWO,90,26,0.050076,0.037623
3,MOGWO,100,29,0.050278,0.037774
3,MOGWO,110,36,0.050630,0.038039
3,MOGWO,120,31,0.052478,0.039428
3,MOGWO,130,33,0.061461,0.046177
3,MOGWO,140,39,0.062067,0.046632
3,MOGWO,150,42,0.065916,0.049523
3,MOGWO,160,36,0.067479,0.050698
3,MOGWO,170,36,0.077874,0.058508
3,MOGWO,180,32,0.080383,0.060393
3,MOGWO,190,39,0.080594,0.060551
3,MOGWO,200,43,0.092315,0.069357
3,MOGWO,210,55,0.094081,0.070684
3,MOGWO,220,40,0.102650,0.077123
3,MOGWO,230,39,0.107710,0.080924
3,MOGWO,240,52,0.109569,0.082321
3,MOGWO,250,35,0.119919,0.090097
3,MOGWO,260,41,0.122591,0.092104
3,MOGWO,270,53,0.124330,0.093411
3,MOGWO,280,63,0.125048,0.093950
3,MOGWO,290,66,0.125466,0.094264
3,MOGWO,300,69,0.129827,0.097541
